unit_id,cip4,earn_mdn_4yr,earn_n
142522.0,4201,42283.0,133.0
188030.0,4301,49834.0,133.0
134130.0,3105,60497.0,133.0
135081.0,4304,47847.0,133.0
135081.0,3105,45187.0,133.0
441937.0,5100,58396.0,133.0
156125.0,4301,51305.0,133.0
186201.0,5138,103534.0,133.0
239309.0,5004,43944.0,133.0
145600.0,1410,92002.0,133.0
475273.0,3105,54181.0,133.0
227216.0,5401,55906.0,133.0
237011.0,1101,110138.0,133.0
230782.0,5218,82549.0,133.0
190655.0,5004,52562.0,133.0
174914.0,5208,93720.0,133.0
174066.0,2701,81864.0,133.0
159939.0,3099,49023.0,133.0
157085.0,1312,44352.0,133.0
234030.0,4399,72239.0,133.0
484473.0,3105,60497.0,133.0
170976.0,1407,109405.0,133.0
144962.0,5202,76678.0,133.0
122409.0,4404,57264.0,133.0
215655.0,5203,72909.0,133.0
172699.0,4407,49850.0,133.0
217484.0,5203,86076.0,133.0
134097.0,5215,80900.0,133.0
155025.0,1312,46195.0,133.0
436827.0,1409,115117.0,132.0
214777.0,1402,99159.0,132.0
139959.0,4510,70877.0,132.0
185262.0,5004,56666.0,132.0
174066.0,1312,53276.0,132.0
174066.0,1301,66093.0,132.0
139755.0,1408,85133.0,132.0
110556.0,5214,57395.0,132.0
163453.0,5202,61527.0,132.0
151111.0,5122,57800.0,132.0
142115.0,1107,112120.0,132.0
229115.0,1408,89969.0,132.0
204857.0,5203,84002.0,132.0
201441.0,2601,47131.0,132.0
209542.0,0302,52730.0,132.0
436818.0,1409,115117.0,132.0
200280.0,4201,55333.0,132.0
214777.0,3103,55741.0,132.0
126669.0,5202,72519.0,132.0
228459.0,5107,60895.0,132.0
228802.0,1419,88562.0,132.0
479956.0,3103,55741.0,132.0
204848.0,5203,84002.0,132.0
181464.0,1905,61092.0,132.0
463056.0,1409,115117.0,132.0
170082.0,1101,94330.0,132.0
169910.0,1508,82821.0,132.0
157401.0,1312,38132.0,132.0
185129.0,5202,59925.0,132.0
139959.0,1312,52240.0,132.0
167358.0,1407,107767.0,132.0
199148.0,4407,44592.0,132.0
139940.0,1312,54899.0,132.0
100751.0,1907,45751.0,132.0
204866.0,5203,84002.0,132.0
230782.0,5110,77486.0,132.0
204839.0,5203,84002.0,132.0
178411.0,1101,107195.0,132.0
122597.0,5004,59678.0,132.0
440828.0,0302,52730.0,132.0
163268.0,1419,95078.0,132.0
142522.0,5107,60571.0,132.0
186876.0,2601,59151.0,132.0
200800.0,4407,50823.0,132.0
235097.0,4201,50125.0,132.0
204820.0,5203,84002.0,132.0
204802.0,5203,84002.0,132.0
243221.0,4201,30052.0,132.0
130253.0,5202,74883.0,132.0
216339.0,5209,60347.0,132.0
436836.0,1409,115117.0,132.0
122597.0,4510,61915.0,132.0
190761.0,5138,111206.0,132.0
145813.0,1313,54452.0,132.0
147767.0,0904,80258.0,132.0
129020.0,1409,115117.0,132.0
482680.0,4301,57813.0,132.0
187444.0,3105,55592.0,131.0
196237.0,5203,70351.0,131.0
183044.0,5138,90784.0,131.0
200332.0,5202,67405.0,131.0
240480.0,0302,53642.0,131.0
239105.0,5208,97719.0,131.0
153658.0,5210,77659.0,131.0
182281.0,2601,62087.0,131.0
139861.0,5202,71795.0,131.0
157289.0,1419,89056.0,131.0
220978.0,5138,75061.0,131.0
194310.0,0909,79376.0,131.0
202806.0,5210,66648.0,131.0
110714.0,2613,49821.0,131.0
171456.0,5138,77670.0,131.0
151324.0,0901,48185.0,131.0
104179.0,5203,93729.0,131.0
199120.0,0301,65337.0,131.0
215284.0,1104,81117.0,131.0
207847.0,2401,52418.0,131.0
131496.0,4509,82197.0,131.0
183257.0,5138,90784.0,131.0
215293.0,1104,81117.0,131.0
200800.0,4201,47763.0,131.0
206695.0,4301,52574.0,131.0
191241.0,4510,74419.0,131.0
228459.0,1510,100352.0,131.0
201885.0,3105,54599.0,131.0
181534.0,5202,57519.0,131.0
225432.0,0901,56903.0,131.0
163204.0,4501,59413.0,131.0
225414.0,5203,70134.0,131.0
133951.0,2301,47659.0,131.0
172699.0,1419,87477.0,131.0
138947.0,0907,34335.0,131.0
110361.0,3105,60816.0,131.0
199281.0,3105,44669.0,131.0
159391.0,1408,85627.0,131.0
216038.0,3000,46176.0,131.0
141574.0,4201,48005.0,131.0
200280.0,2401,71538.0,131.0
234030.0,2301,45844.0,131.0
217819.0,5122,55660.0,131.0
170976.0,5007,66846.0,131.0
146533.0,5138,83636.0,131.0
154688.0,5202,74399.0,131.0
137032.0,5107,56145.0,130.0
243346.0,5202,36078.0,130.0
217484.0,3401,56761.0,130.0
153658.0,1101,88264.0,130.0
110422.0,2601,69854.0,130.0
209807.0,2301,43342.0,130.0
221768.0,1312,42481.0,130.0
152336.0,5138,81680.0,130.0
200800.0,5203,73101.0,130.0
106397.0,0901,56969.0,130.0
192819.0,5219,74534.0,130.0
135081.0,5122,52247.0,130.0
130226.0,5202,82357.0,130.0
230764.0,1107,137329.0,130.0
186283.0,4201,57202.0,130.0
188030.0,5138,78951.0,130.0
131159.0,0909,78410.0,130.0
207500.0,5203,85005.0,130.0
198516.0,5208,103426.0,130.0
190567.0,1419,97270.0,130.0
170082.0,2601,52176.0,130.0
219790.0,5202,64283.0,130.0
174358.0,1312,45142.0,130.0
168263.0,0901,56349.0,130.0
196185.0,1312,58496.0,130.0
177968.0,3105,48991.0,130.0
191649.0,0907,56990.0,130.0
230728.0,4201,51111.0,130.0
187985.0,2601,51987.0,130.0
106397.0,4201,48006.0,130.0
110705.0,4502,56238.0,130.0
217688.0,5138,75175.0,130.0
232186.0,5214,69210.0,130.0
217484.0,0909,72328.0,130.0
200785.0,5107,51098.0,129.0
215284.0,3001,62698.0,129.0
232557.0,0901,54911.0,129.0
214777.0,1409,112269.0,129.0
240392.0,5107,51098.0,129.0
157386.0,4407,45201.0,129.0
215293.0,3001,62698.0,129.0
386472.0,5107,51098.0,129.0
178244.0,5202,57029.0,129.0
179566.0,2601,51897.0,129.0
240480.0,0901,48982.0,129.0
243133.0,1310,32294.0,129.0
157401.0,0199,57686.0,129.0
110422.0,0402,76613.0,129.0
159391.0,1312,51577.0,129.0
110529.0,0901,56278.0,129.0
214731.0,1409,112269.0,129.0
130226.0,5208,86474.0,129.0
189088.0,5007,34667.0,129.0
160621.0,5138,86838.0,129.0
243780.0,1435,107031.0,129.0
134097.0,1419,89622.0,129.0
479956.0,1409,112269.0,129.0
169798.0,3099,56207.0,129.0
207500.0,3105,71589.0,129.0
165820.0,5202,64528.0,129.0
433536.0,5107,51098.0,129.0
214713.0,1409,112269.0,129.0
174154.0,5107,51098.0,129.0
195003.0,2401,63845.0,129.0
166638.0,0901,60411.0,129.0
498562.0,5122,75679.0,129.0
167792.0,5007,34667.0,129.0
101365.0,5107,51098.0,129.0
217484.0,1419,89901.0,129.0
239080.0,5138,79278.0,129.0
496973.0,5107,51098.0,129.0
174783.0,4301,66850.0,129.0
140340.0,5107,51098.0,129.0
224545.0,3099,47135.0,129.0
106397.0,1419,84464.0,129.0
209807.0,1419,94223.0,129.0
145637.0,5212,116339.0,129.0
195003.0,1508,86226.0,129.0
215275.0,3001,62698.0,129.0
132709.0,5202,61029.0,129.0
146612.0,1107,82159.0,129.0
214591.0,1409,112269.0,129.0
126580.0,4301,53198.0,129.0
212197.0,5202,73358.0,129.0
166513.0,2401,51492.0,129.0
195809.0,5214,75520.0,129.0
459851.0,5107,51098.0,129.0
130253.0,4201,61373.0,129.0
163286.0,1907,65136.0,129.0
146719.0,5208,89001.0,129.0
459842.0,5107,51098.0,129.0
440916.0,5138,86838.0,129.0
170976.0,1104,130798.0,129.0
185590.0,1907,53575.0,128.0
131113.0,5202,66899.0,128.0
180948.0,5202,58263.0,128.0
148654.0,1107,102020.0,128.0
155399.0,0101,66387.0,128.0
149222.0,4407,49952.0,128.0
190558.0,2301,53083.0,128.0
237525.0,5202,54659.0,128.0
151388.0,5138,82212.0,128.0
221740.0,0901,48212.0,128.0
228459.0,5401,52329.0,128.0
186201.0,4201,51710.0,128.0
137564.0,5202,55827.0,128.0
155317.0,5120,125384.0,128.0
238032.0,5214,69357.0,128.0
176080.0,5214,61364.0,128.0
223232.0,2601,57155.0,128.0
217420.0,5203,68616.0,128.0
217536.0,5138,89102.0,128.0
164988.0,5100,78431.0,128.0
190600.0,4001,68781.0,128.0
498562.0,5203,66300.0,128.0
234076.0,4509,82991.0,128.0
181464.0,5203,78760.0,128.0
110583.0,1408,89457.0,128.0
237011.0,4511,54263.0,128.0
171100.0,1401,102301.0,128.0
196097.0,1419,91650.0,128.0
225511.0,1508,84692.0,128.0
219709.0,5138,79069.0,128.0
240329.0,5208,76227.0,128.0
155061.0,4201,51898.0,128.0
228787.0,5102,49834.0,128.0
219602.0,0901,43511.0,128.0
230764.0,5203,94253.0,128.0
174914.0,5214,77870.0,128.0
144892.0,3105,50502.0,128.0
229179.0,5100,58585.0,128.0
160612.0,1312,47405.0,128.0
134130.0,1410,107543.0,128.0
140988.0,5202,63873.0,127.0
220075.0,4201,42358.0,127.0
137847.0,3105,60364.0,127.0
152080.0,4506,122637.0,127.0
183257.0,1101,105078.0,127.0
201441.0,3105,52818.0,127.0
488679.0,5203,67767.0,127.0
236328.0,5202,77585.0,127.0
172264.0,5109,81797.0,127.0
482705.0,4506,101423.0,127.0
183071.0,1101,105078.0,127.0
167358.0,4506,101423.0,127.0
174233.0,0901,60023.0,127.0
151801.0,5203,67767.0,127.0
190044.0,1408,82387.0,127.0
184782.0,2301,57895.0,127.0
157401.0,0183,40839.0,127.0
196246.0,4201,50673.0,127.0
182670.0,4510,106153.0,127.0
227526.0,4301,47743.0,127.0
196079.0,1907,62506.0,127.0
126818.0,0904,53528.0,127.0
183044.0,1101,105078.0,127.0
212054.0,1405,101362.0,127.0
243179.0,4407,29644.0,127.0
240189.0,4201,52284.0,127.0
118888.0,4506,101423.0,127.0
196185.0,4301,58964.0,127.0
192323.0,4201,57984.0,127.0
228796.0,5208,59668.0,127.0
228529.0,2401,44106.0,127.0
196255.0,5138,108786.0,127.0
192192.0,5202,58413.0,127.0
134097.0,5217,92064.0,127.0
164988.0,4201,63838.0,127.0
127565.0,5209,57312.0,127.0
122409.0,0907,43485.0,127.0
122409.0,5004,54569.0,127.0
153658.0,4506,76746.0,127.0
146719.0,5202,89745.0,127.0
167358.0,0901,80191.0,126.0
482705.0,0901,80191.0,126.0
170806.0,5138,79682.0,126.0
152080.0,5208,160313.0,126.0
101189.0,4301,60384.0,126.0
153384.0,2401,59638.0,126.0
190415.0,4506,137935.0,126.0
196079.0,4510,73044.0,126.0
122436.0,5208,93099.0,126.0
207500.0,1419,91653.0,126.0
236939.0,2601,60418.0,126.0
192448.0,5199,56863.0,126.0
193900.0,4510,80957.0,126.0
217165.0,5202,89929.0,126.0
187985.0,2313,56244.0,126.0
228459.0,1410,94780.0,126.0
123961.0,4201,70461.0,126.0
149028.0,5138,79997.0,126.0
147703.0,5115,55586.0,126.0
100751.0,1312,49007.0,126.0
100663.0,0901,44461.0,126.0
190594.0,3027,83420.0,126.0
225511.0,1905,49724.0,126.0
183062.0,1312,48940.0,126.0
243346.0,5109,26561.0,126.0
185262.0,1312,58885.0,126.0
243197.0,1407,74254.0,126.0
181464.0,1313,51293.0,126.0
191241.0,4201,62273.0,126.0
237312.0,5202,74791.0,126.0
161253.0,5214,67863.0,126.0
157401.0,4407,41165.0,126.0
100751.0,0907,55894.0,126.0
202134.0,5203,73476.0,126.0
243601.0,5203,37040.0,126.0
147679.0,5138,86581.0,126.0
166124.0,4506,118131.0,126.0
204796.0,1909,66256.0,126.0
201885.0,5107,77549.0,126.0
139931.0,5208,79411.0,126.0
243780.0,1501,97594.0,126.0
197869.0,4510,54344.0,126.0
243780.0,4227,52170.0,126.0
178420.0,2401,51187.0,125.0
173920.0,4201,52859.0,125.0
440828.0,1410,105359.0,125.0
157401.0,5138,72462.0,125.0
197869.0,5208,75396.0,125.0
120403.0,5004,55891.0,125.0
169363.0,5202,65787.0,125.0
230782.0,1107,100157.0,125.0
240480.0,4201,51024.0,125.0
178396.0,3099,54133.0,125.0
238616.0,5202,65787.0,125.0
196088.0,1408,84868.0,125.0
209542.0,1410,105359.0,125.0
174783.0,3099,56547.0,125.0
146719.0,0909,68942.0,125.0
110592.0,2601,53908.0,125.0
157085.0,1101,99535.0,125.0
172699.0,2601,59249.0,125.0
139931.0,1101,92026.0,125.0
182290.0,5208,72227.0,125.0
215655.0,5202,60394.0,125.0
243780.0,1402,97332.0,125.0
106467.0,5202,56643.0,125.0
243780.0,1108,59766.0,125.0
217882.0,5203,84458.0,125.0
181394.0,1312,48486.0,125.0
204024.0,5203,101808.0,125.0
140951.0,5005,35177.0,125.0
154095.0,5208,81172.0,125.0
210429.0,4201,52407.0,125.0
110574.0,2601,74010.0,125.0
157289.0,5203,74924.0,125.0
139755.0,1409,128497.0,125.0
220978.0,5203,73702.0,125.0
234076.0,4506,110773.0,125.0
229027.0,4511,45866.0,125.0
166629.0,3105,73238.0,125.0
228778.0,2602,64145.0,125.0
230807.0,5138,80037.0,124.0
134130.0,2609,73679.0,124.0
105330.0,3105,61250.0,124.0
110644.0,1407,102649.0,124.0
231624.0,5202,111366.0,124.0
229027.0,2301,44680.0,124.0
212054.0,5107,65999.0,124.0
185129.0,5203,66244.0,124.0
110662.0,4507,67193.0,124.0
171100.0,0109,54751.0,124.0
216339.0,5138,96342.0,124.0
240444.0,0301,52631.0,124.0
160038.0,4201,44492.0,124.0
204705.0,5401,49986.0,124.0
433387.0,5107,82644.0,124.0
148654.0,5202,61499.0,124.0
157809.0,5202,82906.0,124.0
212106.0,5214,66542.0,124.0
217059.0,5202,69548.0,124.0
102368.0,4407,45789.0,124.0
237950.0,1408,82117.0,124.0
218724.0,1312,46581.0,124.0
218061.0,5138,72580.0,124.0
147776.0,1107,88917.0,124.0
197045.0,4303,82733.0,124.0
203775.0,5202,64881.0,124.0
204796.0,5401,49986.0,124.0
202134.0,4407,48571.0,124.0
204671.0,5401,49986.0,124.0
204680.0,5401,49986.0,124.0
204699.0,5401,49986.0,124.0
238032.0,1408,82117.0,124.0
234030.0,4407,55288.0,124.0
220978.0,2601,56659.0,124.0
164076.0,5100,65108.0,124.0
221759.0,0909,63314.0,124.0
167729.0,3105,51362.0,124.0
240268.0,5208,75724.0,124.0
199102.0,4201,45215.0,124.0
106397.0,0904,66087.0,124.0
149222.0,5107,61807.0,123.0
145813.0,1310,52864.0,123.0
206507.0,0101,52319.0,123.0
106397.0,3105,58619.0,123.0
126562.0,4201,52990.0,123.0
115755.0,0306,47003.0,123.0
476975.0,4400,52742.0,123.0
104179.0,4510,56585.0,123.0
153603.0,0901,57110.0,123.0
183080.0,5201,67069.0,123.0
213020.0,1507,90257.0,123.0
178402.0,5100,58973.0,123.0
221838.0,5202,57083.0,123.0
141574.0,3105,53332.0,123.0
155399.0,0904,56418.0,123.0
110574.0,3105,56938.0,123.0
172699.0,3105,50134.0,123.0
178396.0,3101,55280.0,123.0
229115.0,1104,81289.0,123.0
187134.0,0901,68654.0,123.0
178396.0,4510,64747.0,123.0
215655.0,1401,86444.0,123.0
377555.0,1419,102078.0,123.0
223232.0,0901,58915.0,123.0
182281.0,5202,61524.0,123.0
127741.0,4301,55282.0,123.0
236948.0,1419,102078.0,123.0
110714.0,0502,55798.0,123.0
199193.0,3105,60488.0,123.0
210429.0,4301,60363.0,123.0
221768.0,3105,49817.0,123.0
229780.0,2401,53900.0,123.0
149222.0,1506,87442.0,123.0
214069.0,5100,68418.0,123.0
207661.0,5202,53864.0,123.0
240268.0,4201,58458.0,123.0
228723.0,5210,76593.0,123.0
110714.0,4510,65890.0,123.0
377564.0,1419,102078.0,123.0
219602.0,4301,53376.0,123.0
231624.0,4510,72173.0,123.0
122612.0,5202,104390.0,123.0
445267.0,5201,51274.0,122.0
199412.0,5138,79586.0,122.0
209807.0,3099,57438.0,122.0
155317.0,2401,58777.0,122.0
176947.0,5201,51274.0,122.0
133951.0,4407,55923.0,122.0
215293.0,4006,57456.0,122.0
142115.0,2601,49570.0,122.0
200800.0,5214,65857.0,122.0
166683.0,1419,131967.0,122.0
233921.0,1410,104839.0,122.0
106458.0,1312,41947.0,122.0
145637.0,1403,89400.0,122.0
230171.0,0901,50755.0,122.0
228723.0,1425,114686.0,122.0
131113.0,3017,50081.0,122.0
151263.0,3105,59819.0,122.0
136172.0,5214,62294.0,122.0
101879.0,1312,47973.0,122.0
167729.0,1301,45568.0,122.0
186283.0,5210,70122.0,122.0
183239.0,5138,91470.0,122.0
195809.0,5202,71271.0,122.0
135726.0,5208,110240.0,122.0
237011.0,5214,69323.0,122.0
123961.0,4510,75090.0,122.0
198543.0,5202,48094.0,122.0
237367.0,5202,51968.0,122.0
170976.0,2301,57809.0,122.0
243115.0,1002,22550.0,122.0
216597.0,5203,120207.0,122.0
164076.0,4400,52223.0,122.0
230737.0,5004,55728.0,122.0
215266.0,4006,57456.0,122.0
157401.0,2401,41797.0,122.0
215284.0,4006,57456.0,122.0
142285.0,4201,42825.0,122.0
172608.0,5203,78902.0,122.0
137351.0,0301,53991.0,122.0
174066.0,5210,74358.0,122.0
206604.0,1101,92006.0,122.0
178411.0,1410,98264.0,122.0
229179.0,5202,62469.0,122.0
163204.0,0901,67181.0,122.0
498571.0,0901,48116.0,122.0
163046.0,0901,71948.0,122.0
217819.0,2601,55342.0,122.0
154095.0,5214,72757.0,122.0
110635.0,2200,70636.0,122.0
147703.0,1312,50385.0,122.0
166513.0,5138,93650.0,122.0
137078.0,5122,59200.0,122.0
110680.0,4005,77249.0,122.0
167987.0,4504,54174.0,122.0
238032.0,1435,99180.0,122.0
231420.0,5202,72810.0,121.0
239105.0,5214,82233.0,121.0
199281.0,5202,55233.0,121.0
203465.0,1107,91614.0,121.0
137351.0,4407,52451.0,121.0
204015.0,2401,51919.0,121.0
218663.0,5217,96539.0,121.0
199218.0,0301,46527.0,121.0
110529.0,1909,52952.0,121.0
204024.0,2401,51919.0,121.0
196103.0,2613,50010.0,121.0
168263.0,1312,51049.0,121.0
145619.0,5138,97934.0,121.0
230737.0,1108,61451.0,121.0
110608.0,4407,52988.0,121.0
129215.0,0901,53673.0,121.0
100858.0,4201,50633.0,121.0
164988.0,1419,95757.0,121.0
155399.0,5208,75705.0,121.0
220978.0,1312,46252.0,121.0
203517.0,1107,91614.0,121.0
200280.0,1419,89704.0,121.0
232982.0,1101,95485.0,121.0
490805.0,1312,49224.0,121.0
150136.0,0904,49456.0,121.0
110680.0,2615,61799.0,121.0
141334.0,1312,49499.0,121.0
154493.0,5138,76345.0,121.0
232265.0,5202,82252.0,121.0
212054.0,1409,117537.0,121.0
217819.0,4201,47926.0,121.0
110714.0,4502,52315.0,121.0
131496.0,5208,152744.0,121.0
211440.0,1107,268121.0,121.0
234030.0,1419,88410.0,121.0
228796.0,1101,103286.0,121.0
206695.0,4407,49361.0,121.0
230737.0,5214,81582.0,121.0
110680.0,5213,89451.0,121.0
122597.0,5209,65510.0,121.0
223232.0,5208,102812.0,121.0
201441.0,5214,65926.0,121.0
104151.0,1407,93264.0,121.0
104151.0,1405,92974.0,121.0
171100.0,2607,41768.0,121.0
238458.0,5138,78698.0,121.0
122597.0,4511,62385.0,121.0
204006.0,2401,51919.0,121.0
110583.0,2601,61492.0,121.0
139959.0,1904,74107.0,121.0
134097.0,0909,65941.0,121.0
231712.0,0901,57254.0,121.0
213020.0,0901,43582.0,120.0
217484.0,4506,77225.0,120.0
134130.0,5100,74152.0,120.0
207263.0,4301,50268.0,120.0
199157.0,1901,46136.0,120.0
132903.0,5001,52922.0,120.0
174233.0,5203,74360.0,120.0
100663.0,5107,53021.0,120.0
163286.0,0904,68128.0,120.0
196194.0,5214,66766.0,120.0
216038.0,3105,50048.0,120.0
173124.0,1312,44719.0,120.0
156125.0,3105,47463.0,120.0
230171.0,5138,80852.0,120.0
163462.0,5201,74839.0,120.0
178420.0,1312,38980.0,120.0
218742.0,2401,46121.0,120.0
104151.0,4507,65759.0,120.0
159391.0,4511,54442.0,120.0
169248.0,5102,62082.0,120.0
159391.0,4510,67007.0,120.0
115755.0,2401,42049.0,120.0
230038.0,2609,68321.0,120.0
159391.0,1419,99975.0,120.0
144281.0,0907,54357.0,120.0
182290.0,1409,100203.0,120.0
196413.0,5203,112682.0,120.0
216339.0,5122,57499.0,120.0
176965.0,2401,51897.0,120.0
483124.0,4507,65759.0,120.0
159717.0,5202,60532.0,120.0
169248.0,0901,55353.0,120.0
164988.0,0904,65617.0,120.0
163851.0,3105,59892.0,120.0
483124.0,5213,96430.0,120.0
183044.0,1907,55186.0,120.0
104151.0,5213,96430.0,120.0
190567.0,2301,47753.0,120.0
203517.0,1301,46646.0,120.0
237011.0,4400,53788.0,120.0
216597.0,4506,100288.0,120.0
221759.0,2301,46366.0,120.0
232265.0,0904,61675.0,119.0
195809.0,5203,91878.0,119.0
200800.0,1310,41782.0,119.0
240453.0,3105,53974.0,119.0
230852.0,1110,112282.0,119.0
132903.0,5007,46779.0,119.0
243197.0,1409,96870.0,119.0
165699.0,5138,93307.0,119.0
196130.0,4201,52490.0,119.0
195128.0,5138,89836.0,119.0
166513.0,1408,83233.0,119.0
199139.0,5109,86238.0,119.0
166629.0,5214,86299.0,119.0
100663.0,5203,69201.0,119.0
196149.0,0901,63431.0,119.0
210775.0,5138,94679.0,119.0
154022.0,4511,51004.0,119.0
211440.0,5202,160783.0,119.0
122409.0,1410,106416.0,119.0
122612.0,0901,68592.0,119.0
110486.0,1907,50850.0,119.0
145813.0,2601,63725.0,119.0
227881.0,5138,91697.0,119.0
159391.0,5208,95302.0,119.0
174783.0,4407,52765.0,119.0
186584.0,5214,77940.0,119.0
178420.0,4504,52331.0,119.0
237525.0,4201,45309.0,119.0
133669.0,2301,47642.0,119.0
240365.0,1312,45902.0,119.0
182290.0,4407,60320.0,119.0
143297.0,5138,79303.0,119.0
441937.0,5138,112691.0,119.0
135081.0,4301,52126.0,119.0
209807.0,3001,57303.0,119.0
142522.0,1101,96249.0,119.0
143118.0,4301,60808.0,119.0
165662.0,5214,76623.0,119.0
110583.0,5210,73857.0,119.0
176035.0,5202,42035.0,119.0
227881.0,5122,50970.0,118.0
128106.0,5138,80676.0,118.0
104151.0,1003,57618.0,118.0
137847.0,4504,60742.0,118.0
440828.0,2601,47221.0,118.0
197869.0,3103,41052.0,118.0
199193.0,1409,110416.0,118.0
228787.0,2601,58540.0,118.0
240471.0,1313,54043.0,118.0
168227.0,0402,67122.0,118.0
100751.0,1407,100857.0,118.0
218742.0,4301,48209.0,118.0
181464.0,4301,57236.0,118.0
227368.0,5007,35115.0,118.0
134079.0,5202,65104.0,118.0
209807.0,5004,56158.0,118.0
440828.0,1408,89822.0,118.0
209542.0,2601,47221.0,118.0
110547.0,5107,59094.0,118.0
483124.0,1003,57618.0,118.0
215293.0,1408,77608.0,118.0
240462.0,0101,66059.0,118.0
161226.0,1312,42375.0,118.0
166513.0,2301,54039.0,118.0
110653.0,1408,96354.0,118.0
482705.0,4510,73539.0,118.0
209542.0,1408,89822.0,118.0
175272.0,3105,63303.0,118.0
159993.0,5138,83058.0,118.0
178420.0,4407,52337.0,118.0
215770.0,5100,84658.0,118.0
209551.0,0301,49770.0,118.0
139931.0,1510,95844.0,118.0
221847.0,3105,50530.0,118.0
166850.0,1907,53734.0,118.0
110422.0,0109,54805.0,118.0
100858.0,5138,73228.0,118.0
144892.0,4201,49478.0,118.0
167358.0,4510,73539.0,118.0
196042.0,5138,108029.0,118.0
133669.0,5007,46606.0,118.0
215284.0,1408,77608.0,118.0
179557.0,5138,85155.0,118.0
236939.0,1408,91879.0,118.0
110510.0,5138,109499.0,118.0
133508.0,5202,57132.0,118.0
110422.0,1410,125240.0,118.0
155317.0,5203,84736.0,118.0
157757.0,5138,77983.0,118.0
130253.0,5208,94733.0,118.0
187648.0,2401,55379.0,117.0
199139.0,1408,83289.0,117.0
235097.0,2601,56083.0,117.0
130776.0,4301,66510.0,117.0
216038.0,5138,86557.0,117.0
230038.0,1313,49272.0,117.0
163286.0,2301,59288.0,117.0
231174.0,5138,82571.0,117.0
230764.0,5006,49841.0,117.0
230038.0,4506,95227.0,117.0
163204.0,5208,78512.0,117.0
198464.0,1907,46941.0,117.0
142522.0,1419,86239.0,117.0
153603.0,5212,87413.0,117.0
110565.0,1408,95854.0,117.0
149231.0,2601,60059.0,117.0
228769.0,1107,109197.0,117.0
220978.0,5212,75044.0,117.0
145813.0,4511,51000.0,117.0
225432.0,5201,59188.0,117.0
207847.0,1507,66785.0,117.0
232557.0,2203,48589.0,117.0
228778.0,1408,95271.0,117.0
130934.0,3105,49115.0,117.0
140951.0,5007,41153.0,117.0
174783.0,4228,49922.0,117.0
224226.0,5202,72897.0,117.0
212054.0,5213,104599.0,117.0
214041.0,4407,49400.0,117.0
133669.0,2401,48428.0,117.0
104179.0,1907,51857.0,117.0
139940.0,2301,49792.0,117.0
199193.0,1407,104705.0,117.0
126562.0,5009,46532.0,117.0
141574.0,1408,87286.0,117.0
219356.0,0109,53784.0,117.0
122409.0,0909,67414.0,117.0
207041.0,5138,78578.0,117.0
203517.0,4901,76501.0,117.0
174020.0,4201,55824.0,117.0
190415.0,1419,112212.0,117.0
182281.0,1107,94475.0,116.0
150136.0,1313,50260.0,116.0
187134.0,1312,59328.0,116.0
139959.0,5007,53300.0,116.0
230852.0,4304,101401.0,116.0
211440.0,1419,105623.0,116.0
233277.0,5214,62981.0,116.0
215293.0,5120,121958.0,116.0
217156.0,1107,214479.0,116.0
221759.0,2601,58149.0,116.0
171128.0,1408,83841.0,116.0
171128.0,1410,99848.0,116.0
154095.0,4201,53829.0,116.0
228778.0,0904,61145.0,116.0
228459.0,5219,58794.0,116.0
217819.0,2609,58317.0,116.0
183026.0,3105,54407.0,116.0
147536.0,5213,74144.0,116.0
187046.0,4501,63772.0,116.0
217882.0,1408,84873.0,116.0
161217.0,5115,48604.0,116.0
217484.0,5202,79692.0,116.0
100751.0,4510,61617.0,116.0
243179.0,5203,33999.0,116.0
128771.0,5214,67290.0,116.0
110653.0,2301,54299.0,116.0
436836.0,5120,122474.0,116.0
440651.0,5138,35132.0,116.0
196042.0,0999,62608.0,116.0
129020.0,5120,122474.0,116.0
436818.0,5120,122474.0,116.0
463056.0,5120,122474.0,116.0
196079.0,1419,89650.0,116.0
240268.0,5203,83018.0,116.0
196185.0,0901,57447.0,116.0
110635.0,4407,67393.0,116.0
192323.0,2601,77609.0,116.0
197869.0,4407,51012.0,116.0
133650.0,5138,73658.0,116.0
196097.0,4506,74965.0,116.0
110617.0,1410,103512.0,116.0
110680.0,1409,149139.0,116.0
196130.0,4407,53130.0,116.0
436827.0,5120,122474.0,116.0
198419.0,4506,161149.0,116.0
133386.0,5138,91166.0,116.0
199193.0,0301,46772.0,116.0
482680.0,5203,70468.0,116.0
130943.0,5209,71102.0,116.0
110608.0,1101,91131.0,116.0
157447.0,4201,47280.0,115.0
141264.0,0901,47880.0,115.0
150136.0,2601,55097.0,115.0
233921.0,0109,47224.0,115.0
229814.0,5138,79583.0,115.0
217882.0,1435,92491.0,115.0
225414.0,4201,48885.0,115.0
135717.0,4399,60067.0,115.0
163286.0,1408,93280.0,115.0
440828.0,1433,105964.0,115.0
228459.0,1905,52836.0,115.0
243780.0,5138,80403.0,115.0
196413.0,0901,70106.0,115.0
366711.0,1107,97827.0,115.0
215929.0,5138,105353.0,115.0
155317.0,5202,77725.0,115.0
133650.0,5100,46081.0,115.0
232423.0,5007,54093.0,115.0
216339.0,4407,54166.0,115.0
194091.0,1101,83710.0,115.0
190415.0,1101,144389.0,115.0
127565.0,5212,91399.0,115.0
133951.0,4404,62424.0,115.0
196079.0,2601,66816.0,115.0
